delegator_address,node_identity_id,status,details
0x3077f103bd9a7690c88767f6c073f286bd232317,32,success,0xf647d85ab6ae58457e64e0bc935e43b78fe4e379c819a7d4bb85ef9cdf39ae62
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,32,success,0x6d71044d10c48a0d8b42eb2355e6596a459e623457cc863ddb27c78d32f763f9
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,33,success,0x45188996b3943d08d837c5309f8c810daeefbc4ef5f2ceaaf29c69ef259ce41d
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,34,success,0x42c22e9a36aaeb775632ba3ea4b8e819703348703513c98621bde606fd271541
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,35,success,0xcc3235065860ced9a4546ffed9208e7da2a88418253f25d2ba00abf374aff415
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,36,success,0xededf18a0060b3b0f8dfa880d77e86ffe428c5ed2cdbce02a715fc59ead0ecef
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,36,success,0x1393ef4175d6a527cba6ecfe9947a24628b256579a2fe6bc6bc13a5d86a0d8d9
0x19eb20a686022608bfde3d337244e1f364c8efb7,37,success,0x84d24ba92991ea145c91592fe39299c8cd09d8034da76980b56f22e30611f935
0x7779db32a942d32c9f2aaf6ff680faa7e1e9f84f,38,success,0x46847f598c5b7cced3b7dbd9e4ffe7f260265149101f11cdc2ce70b74e3715dd
0x840af7a83c5fefa87a360fb98c027a40e7e58f1b,44,success,0x2c639a03425619671717b9acc99cb73db1a1168462ebe2e78cf86ee3d314ddff
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,45,success,0xaae890627ac3262ca3211b8eb201267cc7e75f43fbee6d183bcacec85f672983
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,46,success,0x0886b23eaf9373dec4efabd623b3c9334e9e19f7611eca560fdcacc13156ac11
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,47,success,0x954d1889fc085da707e2b92ca8b104429c0f4ec03fd2a39399a2ce4e8f0479ad
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,48,success,0xe0f72c71ca13d0ea7e2a5515f6d4a0367f9d9b9260c5b72f967e50131a243e1c
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,49,success,0xa8f15d9152c238e89d1f04fe1f1137270995e3548b7303c53892e1a6ecef359e
0x67164c15e2a606f48f829cb71b1a04db41d47917,50,success,0xdf76d1260f42ec89bad93749f50091e3a46408433c777814991407c689a978b2
0x0efe4f1ddbf44443377d05a458451c9ca1be73b8,54,success,0x6cc5c2d36379802237f4aec532a31903a968ae64116c39dbf87576a3bdff8a31
0xc4d83f68f783d9d833813842b006b30af2968fa5,55,success,0xd1c8d7d37b82dee4fb6fd2503e9863bd2a88462cfdfe07eadc8c37af8df37219
0xc4d83f68f783d9d833813842b006b30af2968fa5,56,success,0xef13ed46061b56b140ab7cc95bfbcde712ddf6b2e0c50db5b3f84e281ec60e1b
0xc4d83f68f783d9d833813842b006b30af2968fa5,57,success,0x7d45a2a8adbba879508a2e37f78e2d3422af02303d50a35ba9ce25dc7025915c
0xe19e7c27df88c8a705d4df18feab67030fa9b380,59,success,0x5b3718f18ad75f0a1ba8c48a5f0e98bc3bb732234d1ee6fb7fd3e6e42e179d2c
0xe19e7c27df88c8a705d4df18feab67030fa9b380,60,success,0x7133e4c7ef7a8c7eae5fa839b9de35dab2fe3d659c26b013eeaf0a1f4d92be8f
0x0a0d8713c3fcfd18ab9bab182142b51a16079dbc,60,success,0x6d611bc1b8cce7aff5a6086900713887e788f73e11d1cf8f4f31cc4b99f1ebe8
0x19eb20a686022608bfde3d337244e1f364c8efb7,61,success,0xfd56f1ea7eddadd52d734555de8e7a1061b4f0101f0df27741b548c291afb92a
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,61,success,0x3d739e1e88135288aff291c907dfafbacbe798a38dc0ec0fb77b234c1e3a4830
0xd28b3107724e066264f735ffedaad0d5f35a426c,62,success,0xcea22b4a32f19931de0786f2f3b8d561cdc1e43e2f8df1a9cd8dec9c58862009
0xf220a79836bd4c7fe0f0760b154d955c01c6dd93,62,success,0x3ace4b36b0472c84bddc0cdda78ff621564f0a654b6c5fa16ecfad475c39e4aa
0x3a45bae368dd903074cda7e08f0f3d8a0a63e6de,62,success,0xb8aa31d9d6e52a74aa866029aef679575a36b72252af621b39804b11f4af3892
0xb6c3ff5539522323dfd6ff1d9f7cff7c4f34d6c6,62,success,0xe3d3b4c163cc9dd92cb5ca1aebde9d85fbf53540ba8c07bb7806288f1d768d88
0xf220a79836bd4c7fe0f0760b154d955c01c6dd93,64,success,0xabe1273a4f84c26b68b87f0d4eb26de78843301d40613b000b8c55d540d41f7c
0x907b7a9851d372cd301a938799c00a8b464a2419,65,success,0xd56d6263f70b72a1c59fdcfeef8c3950e499846d0027c612d4eddcaf7ad428c3
0x907b7a9851d372cd301a938799c00a8b464a2419,67,success,0x332d9622b35a80f68275e287290bcfa9489a289ae20a6acefa39b488125aa5d1
0xe6b6dc9dd0c0d72cb14476193289d6575444376f,70,success,0x2c792f5725041f4024e3377c6af62255401b9aa1abcff1925ab17f289e348f7b
0xee92c0402b937d955abec839aab42df4ced716a1,72,success,0xf02d42fa61a44de672bb677328b6940b080f4c9edde675c740b1f6b8b5a4e310
0x55bb097adfb35dd0a9dfa8ebe03d579c5b3db8b9,72,success,0xc8dece9146bc1ab29e400118ba7d19d19f272b28ab31812484faf589ac9804df
0xa8d21f6b3fbaac6de2be1b24e8bb707e0e014de5,73,success,0x9acfe0f5beeccd3572f65c9bbdac1f838ae2d2bb6645612c9bf7ea736d481231
0x069fefd6ea464df8f03fc29a4fafddd0eaaf2601,74,success,0x7c8b0dc1f2dad3bbb2c412e9c856c594a203f798bb197da2576eb756b5085f65
0xd28b3107724e066264f735ffedaad0d5f35a426c,75,success,0xc467b6ee33a831ad29cea0b61180cdf28e1f5c9925845f8567fa85e85a6754a1
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,75,success,0x1fbc2019f8be866196ac1c74da99705daa454b86db8f994b705688c57cbf65cd
0x907b7a9851d372cd301a938799c00a8b464a2419,76,success,0x2e21651a4d8b8855776184ede9ee87e3026d2e1a8db9270b8d281ef8e2509a75
0x3e4c39228bfcbfb98edbc1905a6c7716cd5303f2,77,success,0xb9703aa8424754a0e537ac3ad4142cb8c9e8e041a154d3ff5e4fe00759fa378d
0xf31e8ca84382bf02d4367905b6fb536beb08e11d,77,success,0xd8f81c3a697e9dd092be279dc02a285de38121595d0de08067c277da01800c5f
0x86de4d5e5498b0d635c29e187d38c6f0be76889a,77,success,0x16a15af8a05faa690cdd8430365e12883c6aee1842a86137b74caa6d492d0444
0x17beedb486cb8202ea056db3105f564020d7876c,77,success,0x36f5c4d6d4bc2bb8cad8c67432d487bc296ab40abe19151b395e42bf1ec11569
0xd16616daf37157a3b242998dee144fa4da4c7214,77,success,0xb6ce2853e45c30a8c6e792ab61222713aa8ef3ea23bbff209c4c9d5f5b310fe3
0xdb3b95a0567c27a0d1fd6020550dd566a903300d,77,skipped,already_claimed
0x3e4c39228bfcbfb98edbc1905a6c7716cd5303f2,80,success,0x3c3e8bd7e7efe0af1e63761def90e114dba17974374a2cca6bb6c057ec3108b7
0x97cb2ac6009b2a2cc95843db610ca3f27c75bbac,83,success,0xa2bb2e7a24747e39c471c97c0344f406da0162f554bac59568907e6a367a8db8
0x4bea5e7ec1b3b407acac6da91c20731fba405b30,84,success,0xc838aa064b4e6d55af8c9739f67a24c7e771f1aa10927a6544bd0c2234e20bdd
0x4bea5e7ec1b3b407acac6da91c20731fba405b30,86,success,0x77b675b97a5abc3f3a1892ae3d4ae1632e1a65065961fbbe38e2e898e5017bc4
0x34446d2b12bcb468403386be511ea857e41d5c04,88,success,0x6ebade64b24dc76702ef62ea36484546aa2f59df399305828214e60f0a1eef5c
0x34446d2b12bcb468403386be511ea857e41d5c04,89,success,0xca810dd283594d3a856e341137511d132168f725d6c36347e1728710c0662527
0x34446d2b12bcb468403386be511ea857e41d5c04,90,success,0x6992f30fd70c9f2c37edebff1e5ffa3727f28dd959b3751506d8f0d8aef210cb
0x34446d2b12bcb468403386be511ea857e41d5c04,91,success,0x10cb0380288d08d8e6046d87b5047e7bc8a2880166b952a07c5439e906dd5389
0x7aff692b5d15b94577a59058dc28c4dd64368c60,92,success,0x3f6b87a0588d361a1a84e73fe92846f80cf189e4da1efc10a9ea1a507474b413
0x828f961b9c4c1d3e7ac88ebb5a764dd97d02a318,93,success,0xfd19dba75df9cf6526600470e93c033c7491afa37daa008a5fbca3dd8afeefa7
0x49eb60e1b1187430f66131e8663783757740e8d2,94,success,0x0090d3898db841584da7d35ffdb08edfaff11248a236928ef07f75d20e1ae88c
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,94,success,0x8a3cecab2ace1cee3db8c1ee022f9566021ccbdf0dfedbf6841816aa6c6a9c2e
0x3078c02fdf27a008bfb7eeea3cd5776acc892612,95,success,0xb839f589012bf1ced261172e0135410b529b7f3c6a6db9706399d2b2199017cc
0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f,96,success,0x1b58e61ed73908e94ebc48fbdba2740180796a1574f748ca2769179c516abecc
0xd016c9094d63eca2255a9bb20c021ea4b16b0a2a,96,success,0xd304381f633ff03783784ce984c70c30501f8df8ae13fb1588ea5bf726edc099
0x77f949e0e0a395757bdde6510d4f4e4be168baf4,96,success,0xec37a478e7f7e4f74540321eab229e4c301769b2debb886bac869d1c88adc8a1
0x018895b05d5ebae4571db08c0a1472b071b5e66c,97,success,0x37903fecd7df94018af393e6b2e635dbf106cf17824ffb1865064af9d7972d4a
0xdae4d466150eb98f456286ff41179ccdb0adc081,98,success,0x393ff9e44cecca98e78e8c1450f344f59425b041b573a81c83e0d4a09546eae1
0x706522d3b7b784b84bcf308d989e50dd3577f5ba,99,success,0xbc787de3dbc60bee8ad4aa5f336ad77be1493659f96fa67d8f3509506b9b0fc7
0x706522d3b7b784b84bcf308d989e50dd3577f5ba,100,success,0x40da97fc8d607392d07a3b3c667131117bfde39ae0b0db62ddeb3f7a61ae33d6
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,101,skipped,excluded
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,101,success,0xcbc5bc6750f064f380bd1f60d7f193ad3bf3da5f6e5130551e252f306fd0caa1
0x63d28071c1574277b5fd8f11886ade869a660fc9,101,success,0x954a675a3c66e54d4ff9d469494fee35713aa86f891b98d7379229d43a61d556
0x357ebb0290ea30bf84f011eb0613f152ef06406d,101,success,0xd0c9ccb34da107c84d5eb220d5b4eea641607c6ab88f427a08e36ff4a8ca853c
0xe3324e63cc99f05dc482d2e73b2016143b163ede,101,success,0x38eb8beee68a9de75f64e12888d9f8a2a0e79abcbb35bc38775924e752fac40f
0xfe8c1e0d733815bdd889144ea721a39b44fda866,101,success,0x175074cfaaac0991326bfe92201ff92d2f2f51d2ace3ce95cfa0ee5ba97143b2
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,101,success,0x1ff8b46e14d4d3d02463d584a4fa1363802a30a02b1897b6494c75f3e2001eed
0x5ef5d89ab637d941a82fc30872abebec02d3e3f1,101,success,0x17b349cfbb3ef75ca71a92cb2a2b0c0880dc3058513d9e719b711fb0b0eb8a56
0x497583c2124441cb9387adc81759fc0950cb6ed8,101,success,0x8c7cbfa2e0f148f37bc533acfef522566c52877c42b778112d80caadb91e0089
0x10e82513d367b7d99157f9f3cd309080d2a36a97,101,success,0xaeced86d3a394310f48d3d52b212e80eec9996b059ffbf7c5480c8722e8c03b4
0x896930e77cdf937b26ad5fa0f8e5957616f496e2,101,success,0xdde180e8937a3242dee32ea3b055cefe49dbcab4c381bb876055357e4fb60966
0x3008f3c33fefb6f0fafd749cac0101f326a7cfb3,101,success,0xf5ec293ce1cb1af40553ef9cf5feab38d4db579c42940a5c3900c4c86d54514f
0xb598c060ef2b844286ed60e2eb5058dc69a2ad84,101,success,0xa0fe7d07c8e61348a5e07e2c0ffc49f6d5c611e97c112dfb76960cf1ca5fbaa9
0x861202b0693b5cb64f38704795ee96e71199d737,101,success,0x941f654f23e9644ddbd81db4f0cd7c6ca6863b365eddaeab3c2bf9e0f49eb0bd
0xe23a6b2ec7954704422afe8c4c422803928408ba,101,success,0x1e7011b0e60fb8171f29cb535012acb80d342921304d6b04a028e945604e7719
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,101,success,0xd7c8a679eada72c0b46a620eeace6b3838445d3803474951105a62378d68ad43
0xab9ff3b61c1fbc40d1ac6610b3b1093805165fb9,101,success,0xe8445b678fc3dbdc5092d60b1856b92ee39ccae8329488d4cc6827132aea58af
0x71d7d9836884ab6801160f3f12063b262f44fe7a,101,success,0x0f783e0fe3bd5bf39eb5ac0be7a1abf8874fc49aef0573e977b54e42e6131dbb
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,101,success,0xf02dc86c1bad8d3d76898fbfdb4dcfd51d9a5e2c43e57fa7dbf302da98eb9676
0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,101,success,0xf159baa68ec254f764886e589ee7d5b523e01e239252cce7a6e84065bed2af61
0x50d55e6ed4146425c52c26521ff14be90bd4d1a5,101,success,0xea6dfbd58092f9fed7810cadc042c828e2b9405719f7bae0b8e421eaf68c15c5
0xacf01bd31fa84c64a8ed6c16c090e0944b108f59,101,success,0xec2f49876d6b0760ad8a026c234f5387d9541dbd509bcd82f4e2e1e1558a6b84
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,101,success,0x99beeb974ed233cb5ddd3aaa70f079ed8240c8d0f788945967309d4cf539e638
0xcb18357e0dfea14b4d84d1d0ca1687c203d6c62b,101,success,0x5b7d292cc09bd0527ada64453e88aea98f61a1468486f469ec66499bdab68513
0x42925f3b33d315000276f0f6a257e4fc3c06da21,101,success,0x93196a39dbcf417d6551f23cd802d1082b9a5d03da0dd3e44453a134b921719d
0x07ceae37d0cff6baeb729b885e36527bd123baeb,101,success,0x69e2c77301ece69dcc37d949c712d2ff96d97576c5c46eff75288121ccabc402
0x922a00075edbd3909aafe75cbc20d4851e984859,101,success,0xcd8d3eccbc62ecf7c1dc6f43f51dd51a53569b6d54e4de080b9f7e114243960c
0x2756301b12dbd300f329f7693839011eca868c0b,101,success,0x807c10d80f1370b63d8a1f72a2983b31beffe66e51d433975bfeade5d76f04ee
0x86de4d5e5498b0d635c29e187d38c6f0be76889a,101,success,0xd21f04795e9e09b0033163157d656052ec722f19783f1e8ca417d607d01c0d58
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,101,success,0x029a84104fcee3e8ef20563a3ccfce0f56e83a92978aa5fe90cb7731b8ed436a
